refseq	position
Chr_01	25562
Chr_01	25565
Chr_01	25594
Chr_01	25606
Chr_01	25625
Chr_01	25641
Chr_01	25655
Chr_01	25671
Chr_01	25677
Chr_01	25678
Chr_01	25679
Chr_01	25683
Chr_01	25693
Chr_01	25708
Chr_01	25735
Chr_01	25736
Chr_01	25739
Chr_01	25770
Chr_01	25787
Chr_01	25792
Chr_01	25802
Chr_01	25809
Chr_01	25818
Chr_01	25820
Chr_01	25828
Chr_01	25830
Chr_01	25850
Chr_01	25924
Chr_01	26011
Chr_01	26111
Chr_01	26117
Chr_01	26121
Chr_01	26147
Chr_01	26169
Chr_01	26170
Chr_01	26174
Chr_01	26178
Chr_01	26181
Chr_01	26221
Chr_01	26226
Chr_01	26234
Chr_01	26268
Chr_01	26279
Chr_01	26288
Chr_01	26297
Chr_01	26301
Chr_01	26302
Chr_01	26314
Chr_01	26336
Chr_01	26344
Chr_01	26346
Chr_01	26350
Chr_01	26354
Chr_01	26357
Chr_01	26377
Chr_01	26378
Chr_01	26400
Chr_01	26403
Chr_01	26404
Chr_01	26432
Chr_01	26447
Chr_01	26449
Chr_01	26466
Chr_01	26469
Chr_01	26482
Chr_01	26484
Chr_01	26500
Chr_01	26503
Chr_01	26505
Chr_01	26553
Chr_01	26681
Chr_01	26690
Chr_01	26708
Chr_01	26718
Chr_01	26757
Chr_01	26760
Chr_01	26761
Chr_01	26767
Chr_01	26768
Chr_01	26796
Chr_01	26801
Chr_01	26818
Chr_01	26825
Chr_01	26847
Chr_01	26870
Chr_01	26884
Chr_01	27040
Chr_01	27077
Chr_01	27078
Chr_01	27091
Chr_01	27112
Chr_01	27121
Chr_01	27124
Chr_01	27125
Chr_01	27149
Chr_01	27161
Chr_01	27164
Chr_01	27177
Chr_01	27184
Chr_01	27198
Chr_01	27199
Chr_01	27203
Chr_01	27204
Chr_01	27234
Chr_01	27236
Chr_01	27248
Chr_01	27251
Chr_01	27258
Chr_01	27262
Chr_01	27271
Chr_01	27273
Chr_01	27281
Chr_01	27282
Chr_01	27283
Chr_01	27295
Chr_01	27298
Chr_01	27299
Chr_01	27303
Chr_01	27306
Chr_01	27325
Chr_01	27327
Chr_01	27345
Chr_01	27350
Chr_01	27355
Chr_01	27362
Chr_01	27363
Chr_01	27365
Chr_01	27373
Chr_01	27376
Chr_01	27378
Chr_01	27381
Chr_01	27382
Chr_01	27387
Chr_01	27397
Chr_01	27417
Chr_01	27445
Chr_01	27462
Chr_01	27464
Chr_01	27470
Chr_01	27477
Chr_01	27481
Chr_01	27484
Chr_01	27486
Chr_01	27491
Chr_01	27515
Chr_01	27527
Chr_01	27533
Chr_01	27534
Chr_01	27540
Chr_01	27548
Chr_01	27554
Chr_01	27556
Chr_01	27557
Chr_01	27559
Chr_01	27560
Chr_01	27562
Chr_01	27564
Chr_01	27570
Chr_01	27586
Chr_01	27600
Chr_01	27601
Chr_01	27613
Chr_01	27617
Chr_01	27618
Chr_01	27619
Chr_01	27623
Chr_01	27628
Chr_01	27636
Chr_01	27648
Chr_01	27654
Chr_01	27657
Chr_01	27659
Chr_01	27687
Chr_01	27693
Chr_01	27698
Chr_01	27708
Chr_01	27711
Chr_01	27713
Chr_01	27715
Chr_01	27728
Chr_01	27729
Chr_01	27731
Chr_01	27732
Chr_01	27733
Chr_01	27770
Chr_01	27781
Chr_01	27788
Chr_01	27799
Chr_01	27800
Chr_01	27801
Chr_01	27807
Chr_01	27815
Chr_01	27819
Chr_01	27828
Chr_01	27836
Chr_01	27844
Chr_01	27856
Chr_01	27857
Chr_01	27874
Chr_01	27877
Chr_01	27888
Chr_01	27897
Chr_01	27901
Chr_01	27902
Chr_01	27908
Chr_01	27910
Chr_01	27912
Chr_01	27920
Chr_01	27943
Chr_01	27952
Chr_01	27958
Chr_01	27966
Chr_01	27988
Chr_01	27994
Chr_01	27999
Chr_01	28000
Chr_01	28001
Chr_01	28006
Chr_01	28010
Chr_01	28019
Chr_01	28028
Chr_01	28035
Chr_01	28038
Chr_01	28039
Chr_01	28074
Chr_01	28075
Chr_01	28077
Chr_01	28092
Chr_01	28105
Chr_01	28108
Chr_01	28110
Chr_01	28114
Chr_01	28119
Chr_01	28127
Chr_01	28137
Chr_01	28139
Chr_01	28144
Chr_01	28157
Chr_01	28165
Chr_01	28184
Chr_01	28188
Chr_01	28201
Chr_01	28209
Chr_01	28222
Chr_01	28234
Chr_01	28254
Chr_01	28260
Chr_01	28269
Chr_01	28295
Chr_01	28324
Chr_01	28327
Chr_01	28342
Chr_01	28350
Chr_01	28361
Chr_01	28469
Chr_01	28472
Chr_01	28492
Chr_01	28495
Chr_01	28497
Chr_01	28524
Chr_01	28525
Chr_01	28535
Chr_01	28539
Chr_01	28564
Chr_01	28568
Chr_01	28569
Chr_01	28577
Chr_01	28612
Chr_01	28624
Chr_01	28676
Chr_01	28683
Chr_01	28685
Chr_01	28689
Chr_01	28704
Chr_01	28724
Chr_01	28736
Chr_01	28748
Chr_01	28758
Chr_01	28761
Chr_01	28765
Chr_01	28790
Chr_01	28794
Chr_01	28809
Chr_01	28810
Chr_01	28840
Chr_01	28847
Chr_01	28855
Chr_01	28873
Chr_01	28882
Chr_01	28884
Chr_01	28888
Chr_01	28902
Chr_01	28907
Chr_01	28908
Chr_01	28924
Chr_01	28961
Chr_01	28962
Chr_01	28983
Chr_01	29010
Chr_01	29012
Chr_01	29019
Chr_01	29030
Chr_01	29216
Chr_01	29484
Chr_01	29582
Chr_01	29643
Chr_01	29749
Chr_01	29753
Chr_01	29806
Chr_01	29824
Chr_01	29834
Chr_01	29844
Chr_01	29855
Chr_01	29856
Chr_01	29859
Chr_01	29861
Chr_01	29865
Chr_01	29866
Chr_01	29871
Chr_01	29882
Chr_01	29918
Chr_01	29940
Chr_01	29974
Chr_01	29995
Chr_01	30002
Chr_01	30015
Chr_01	30021
Chr_01	30031
Chr_01	30050
Chr_01	30057
Chr_01	30066
Chr_01	30069
Chr_01	30129
Chr_01	30162
Chr_01	30165
Chr_01	30291
Chr_01	30305
Chr_01	30320
Chr_01	30326
Chr_01	30330
Chr_01	30335
Chr_01	30346
Chr_01	30358
Chr_01	30427
Chr_01	30451
Chr_01	30458
Chr_01	30462
Chr_01	30465
Chr_01	30482
Chr_01	30490
Chr_01	30499
Chr_01	30544
Chr_01	30559
Chr_01	30645
Chr_01	30648
Chr_01	30663
Chr_01	30668
Chr_01	30675
Chr_01	30688
Chr_01	30691
Chr_01	30772
Chr_01	30925
Chr_01	30926
Chr_01	30951
Chr_01	30954
Chr_01	30971
Chr_01	30996
Chr_01	31008
Chr_01	31070
Chr_01	31081
Chr_01	31086
Chr_01	31089
Chr_01	31134
Chr_01	31147
Chr_01	31164
Chr_01	31192
Chr_01	31204
Chr_01	31266
Chr_01	31293
Chr_01	31302
Chr_01	31329
Chr_01	31330
Chr_01	31351
Chr_01	31358
Chr_01	31368
Chr_01	31378
Chr_01	31400
Chr_01	31444
Chr_01	31449
Chr_01	31518
Chr_01	31533
Chr_01	31536
Chr_01	31577
Chr_01	31596
Chr_01	31616
Chr_01	31666
Chr_01	31668
Chr_01	31687
Chr_01	31691
Chr_01	31695
Chr_01	31708
Chr_01	31763
Chr_01	31771
Chr_01	31777
Chr_01	31821
Chr_01	31825
Chr_01	31837
Chr_01	31844
Chr_01	31849
Chr_01	31854
Chr_01	31885
Chr_01	31892
Chr_01	31926
Chr_01	31947
Chr_01	31959
Chr_01	31962
Chr_01	31970
Chr_01	31975
Chr_01	31987
Chr_01	32010
Chr_01	32028
Chr_01	32066
Chr_01	32084
Chr_01	32105
Chr_01	32141
Chr_01	32142
Chr_01	32144
Chr_01	32157
Chr_01	32170
Chr_01	32171
Chr_01	32180
Chr_01	32202
Chr_01	32213
Chr_01	32232
Chr_01	32237
Chr_01	32240
Chr_01	32291
Chr_01	32299
Chr_01	32307
Chr_01	32309
Chr_01	32359
Chr_01	32371
Chr_01	32383
Chr_01	32392
Chr_01	32398
Chr_01	32445
Chr_01	32455
Chr_01	32467
Chr_01	32475
Chr_01	32482
Chr_01	32485
Chr_01	32488
Chr_01	32537
Chr_01	32754
Chr_01	32755
Chr_01	32771
Chr_01	32786
Chr_01	32818
Chr_01	32845
Chr_01	32852
Chr_01	32881
Chr_01	32882
Chr_01	32916
Chr_01	32929
Chr_01	32934
Chr_01	32945
Chr_01	32947
Chr_01	32964
Chr_01	33017
Chr_01	33043
Chr_01	33070
Chr_01	33071
Chr_01	33075
Chr_01	33078
Chr_01	33080
Chr_01	33084
Chr_01	33109
Chr_01	33136
Chr_01	33139
Chr_01	33151
Chr_01	33188
Chr_01	33260
Chr_01	33264
Chr_01	33270
Chr_01	33333
Chr_01	33373
Chr_01	33466
Chr_01	33480
Chr_01	33537
Chr_01	33544
Chr_01	33568
Chr_01	33581
Chr_01	33599
Chr_01	33618
Chr_01	33679
Chr_01	33725
Chr_01	33799
Chr_01	33817
Chr_01	33858
Chr_01	33868
Chr_01	33893
Chr_01	33894
Chr_01	33905
Chr_01	33906
Chr_01	33907
Chr_01	33910
Chr_01	33912
Chr_01	33926
Chr_01	33944
Chr_01	33951
Chr_01	33970
Chr_01	34098
Chr_01	34111
Chr_01	34707
Chr_01	34708
Chr_01	34712
Chr_01	34718
Chr_01	34731
Chr_01	34734
Chr_01	34745
Chr_01	34749
Chr_01	34766
Chr_01	34780
Chr_01	34819
Chr_01	34832
Chr_01	34868
Chr_01	34880
Chr_01	34891
Chr_01	34932
Chr_01	34948
Chr_01	34967
Chr_01	34970
Chr_01	34972
Chr_01	34976
Chr_01	34990
Chr_01	35009
Chr_01	35017
Chr_01	35025
Chr_01	35030
Chr_01	35060
Chr_01	35065
Chr_01	35075
Chr_01	35077
Chr_01	35080
Chr_01	35086
Chr_01	35087
Chr_01	35092
Chr_01	35100
Chr_01	35120
Chr_01	35132
Chr_01	35135
Chr_01	35154
Chr_01	35178
Chr_01	35179
Chr_01	35185
Chr_01	35197
Chr_01	35199
Chr_01	35204
Chr_01	35205
Chr_01	35212
Chr_01	35219
Chr_01	35224
Chr_01	35229
Chr_01	35230
Chr_01	35243
Chr_01	35265
Chr_01	35275
Chr_01	35370
Chr_01	35374
Chr_01	35401
Chr_01	35420
Chr_01	35421
Chr_01	35466
Chr_01	35570
Chr_01	35573
Chr_01	35614
Chr_01	35636
Chr_01	35646
Chr_01	35647
Chr_01	35658
Chr_01	35665
Chr_01	35667
Chr_01	35669
Chr_01	35686
Chr_01	35695
Chr_01	35696
Chr_01	35699
Chr_01	35706
Chr_01	36780
Chr_01	36815
Chr_01	36820
Chr_01	36853
Chr_01	36866
Chr_01	36887
Chr_01	36914
Chr_01	36927
Chr_01	36948
Chr_01	36980
Chr_01	37008
Chr_01	37010
Chr_01	37034
Chr_01	37053
Chr_01	37071
Chr_01	37075
Chr_01	37077
Chr_01	37083
Chr_01	37085
Chr_01	37101
Chr_01	37113
Chr_01	37129
Chr_01	37153
Chr_01	37159
Chr_01	37175
Chr_01	37180
Chr_01	37190
Chr_01	37209
Chr_01	37217
Chr_01	37265
Chr_01	37268
Chr_01	37271
Chr_01	37315
Chr_01	37323
Chr_01	37341
Chr_01	37351
Chr_01	37358
Chr_01	37366
Chr_01	37389
Chr_01	37392
Chr_01	37405
Chr_01	37473
Chr_01	37487
Chr_01	37509
Chr_01	37511
Chr_01	37512
Chr_01	37542
Chr_01	37569
Chr_01	37570
Chr_01	37572
Chr_01	37592
Chr_01	37603
Chr_01	37612
Chr_01	37634
Chr_01	37637
Chr_01	37661
Chr_01	37665
Chr_01	37672
Chr_01	37687
Chr_01	37729
Chr_01	37739
Chr_01	37740
Chr_01	37756
Chr_01	37822
Chr_01	37865
Chr_01	37914
Chr_01	38127
Chr_01	38145
Chr_01	38146
Chr_01	38195
Chr_01	38198
Chr_01	38208
Chr_01	38209
Chr_01	38218
Chr_01	38239
Chr_01	38251
Chr_01	38267
Chr_01	38487
Chr_01	38642
Chr_01	38714
Chr_01	38719
Chr_01	38724
Chr_01	38774
Chr_01	38785
Chr_01	38808
Chr_01	38828
Chr_01	38831
Chr_01	38834
Chr_01	38875
Chr_01	38924
Chr_01	38925
Chr_01	38947
Chr_01	38950
Chr_01	38951
Chr_01	38993
Chr_01	38996
Chr_01	39004
Chr_01	39011
Chr_01	39024
Chr_01	39029
Chr_01	39037
Chr_01	39038
Chr_01	39064
Chr_01	39071
Chr_01	39081
Chr_01	39089
Chr_01	39090
Chr_01	39100
Chr_01	39105
Chr_01	39174
Chr_01	39175
Chr_01	39189
Chr_01	39195
Chr_01	39205
Chr_01	39206
Chr_01	39207
Chr_01	39208
Chr_01	39212
Chr_01	39223
Chr_01	39231
Chr_01	39237
Chr_01	39240
Chr_01	39248
Chr_01	39254
Chr_01	39259
Chr_01	39268
Chr_01	39272
Chr_01	39291
Chr_01	39297
Chr_01	39302
Chr_01	39310
Chr_01	39347
Chr_01	39350
Chr_01	39356
Chr_01	39358
Chr_01	39360
Chr_01	39364
Chr_01	39368
Chr_01	39370
Chr_01	39396
Chr_01	39421
Chr_01	39428
Chr_01	39437
Chr_01	39450
Chr_01	39451
Chr_01	39457
Chr_01	39480
Chr_01	39483
Chr_01	39501
Chr_01	39516
Chr_01	39521
Chr_01	39533
Chr_01	39537
Chr_01	39542
Chr_01	39545
Chr_01	39564
Chr_01	39576
Chr_01	39583
Chr_01	39589
Chr_01	39604
Chr_01	39629
Chr_01	39649
Chr_01	39699
Chr_01	39705
Chr_01	39717
Chr_01	39735
Chr_01	39776
Chr_01	39777
Chr_01	39778
Chr_01	39793
Chr_01	39833
Chr_01	39846
Chr_01	39864
Chr_01	39878
Chr_01	39913
Chr_01	39927
Chr_01	39939
Chr_01	39942
Chr_01	39957
Chr_01	39958
Chr_01	39961
Chr_01	39979
Chr_01	39981
Chr_01	39986
Chr_01	40022
Chr_01	40037
Chr_01	40046
Chr_01	40047
Chr_01	40050
Chr_01	40057
Chr_01	40058
Chr_01	40075
Chr_01	40082
Chr_01	40084
Chr_01	40085
Chr_01	40096
Chr_01	40116
Chr_01	40126
Chr_01	40129
Chr_01	40139
Chr_01	40148
Chr_01	40164
Chr_01	40180
Chr_01	40215
Chr_01	40216
Chr_01	40236
Chr_01	40244
Chr_01	40253
Chr_01	40260
Chr_01	40301
Chr_01	40319
Chr_01	40324
Chr_01	40337
Chr_01	40351
Chr_01	40358
Chr_01	40361
Chr_01	40369
Chr_01	40385
Chr_01	40388
Chr_01	40398
Chr_01	40405
Chr_01	40406
Chr_01	40437
Chr_01	40438
Chr_01	40440
Chr_01	40441
Chr_01	40442
Chr_01	40491
Chr_01	40508
Chr_01	40509
Chr_01	40527
Chr_01	40531
Chr_01	40539
Chr_01	40541
Chr_01	40544
Chr_01	40545
Chr_01	40549
Chr_01	40551
Chr_01	40586
Chr_01	40597
Chr_01	40606
Chr_01	40616
Chr_01	40628
Chr_01	40629
Chr_01	40644
Chr_01	40645
Chr_01	40647
Chr_01	40712
Chr_01	40713
Chr_01	40737
Chr_01	40741
Chr_01	40753
Chr_01	40754
Chr_01	40757
Chr_01	40772
Chr_01	40776
Chr_01	40778
Chr_01	40779
Chr_01	40782
Chr_01	40807
Chr_01	40813
Chr_01	40830
Chr_01	40850
Chr_01	40851
Chr_01	40878
Chr_01	40884
Chr_01	40887
Chr_01	40894
Chr_01	40904
Chr_01	40907
Chr_01	40941
Chr_01	40954
Chr_01	40974
Chr_01	40979
Chr_01	41015
Chr_01	41063
Chr_01	41070
Chr_01	41077
Chr_01	41082
Chr_01	41108
Chr_01	41109
Chr_01	41114
Chr_01	41117
Chr_01	41144
Chr_01	41162
Chr_01	41167
Chr_01	41168
Chr_01	41228
Chr_01	41239
Chr_01	41256
Chr_01	41261
Chr_01	41267
Chr_01	41288
Chr_01	41315
Chr_01	41319
Chr_01	41321
Chr_01	41344
Chr_01	41393
Chr_01	41420
Chr_01	41438
Chr_01	41498
Chr_01	41499
Chr_01	41507
Chr_01	41510
Chr_01	41511
Chr_01	41552
Chr_01	41580
Chr_01	41591
Chr_01	41595
Chr_01	41599
Chr_01	41624
Chr_01	41653
Chr_01	41657
Chr_01	41686
Chr_01	41689
Chr_01	41693
Chr_01	41702
Chr_01	41769
Chr_01	41774
Chr_01	41777
Chr_01	41784
Chr_01	41791
Chr_01	41794
Chr_01	41796
Chr_01	41808
Chr_01	41816
Chr_01	41817
Chr_01	41857
Chr_02	41862
Chr_02	41868
Chr_02	41873
Chr_02	41877
Chr_02	41887
Chr_02	41907
Chr_02	41917
Chr_02	41922
Chr_02	41935
Chr_02	41943
Chr_02	41946
Chr_02	41954
Chr_02	41991
Chr_02	41996
Chr_02	41998
Chr_02	42010
Chr_02	42023
Chr_02	42028
Chr_02	42036
Chr_02	42054
Chr_02	42055
Chr_02	42066
Chr_02	42081
Chr_02	42098
Chr_02	42100
Chr_02	42104
Chr_02	42114
Chr_02	42125
Chr_02	42135
Chr_02	42149
Chr_02	42158
Chr_02	42164
Chr_02	42165
Chr_02	42168
Chr_02	42185
Chr_02	42190
Chr_02	42192
Chr_02	42193
Chr_02	42204
Chr_02	42209
Chr_02	42210
Chr_02	42220
Chr_02	42223
Chr_02	42225
Chr_02	42226
Chr_02	42232
Chr_02	42236
Chr_02	42241
Chr_02	42242
Chr_02	42245
Chr_02	42255
Chr_02	42256
Chr_02	42263
Chr_02	42272
Chr_02	42288
Chr_02	42292
Chr_02	42308
Chr_02	42319
Chr_02	42324
Chr_02	42342
Chr_02	42345
Chr_02	42361
Chr_02	42368
Chr_02	42370
Chr_02	42394
Chr_02	42414
Chr_02	42418
Chr_02	42449
Chr_02	42453
Chr_02	42470
Chr_02	42497
Chr_02	42504
Chr_02	42543
Chr_02	42597
Chr_02	42608
Chr_02	42611
Chr_02	42613
Chr_02	42622
Chr_02	42631
Chr_02	42636
Chr_02	42638
Chr_02	42647
Chr_02	42649
Chr_02	42662
Chr_02	42664
Chr_02	42677
Chr_02	42685
Chr_02	42757
Chr_02	42759
Chr_02	42860
Chr_02	42867
Chr_02	42888
Chr_02	42961
Chr_02	42971
Chr_02	43012
Chr_02	43084
Chr_02	43086
Chr_02	43096
Chr_02	43115
Chr_02	43118
Chr_02	43125
Chr_02	43211
Chr_02	43217
Chr_02	43249
Chr_02	43284
Chr_02	43404
Chr_02	43407
Chr_02	43422
Chr_02	43438
Chr_02	43457
Chr_02	43458
Chr_02	43460
Chr_02	43469
Chr_02	43470
Chr_02	43478
Chr_02	43487
Chr_02	43489
Chr_02	43491
Chr_02	43497
Chr_02	43521
Chr_02	43522
Chr_02	43539
Chr_02	43559
Chr_02	43562
Chr_02	43563
Chr_02	43569
Chr_02	43584
Chr_02	43589
Chr_02	43591
Chr_02	43616
Chr_02	43619
Chr_02	43620
Chr_02	43628
Chr_02	43633
Chr_02	43635
Chr_02	43636
Chr_02	43640
Chr_02	43641
Chr_02	43645
Chr_02	43671
Chr_02	43678
Chr_02	43694
Chr_02	43713
Chr_02	43722
Chr_02	43723
Chr_02	43762
Chr_02	43766
Chr_02	43783
Chr_02	43789
Chr_02	43791
Chr_02	43795
Chr_02	43796
Chr_02	43797
Chr_02	43805
Chr_02	43808
Chr_02	43809
Chr_02	43810
Chr_02	43814
Chr_02	43816
Chr_02	43843
Chr_02	43844
Chr_02	43871
Chr_02	43889
Chr_02	43892
Chr_02	43903
Chr_02	43952
Chr_02	43959
Chr_02	43962
Chr_02	43975
Chr_02	43979
Chr_02	44015
Chr_02	44026
Chr_02	44031
Chr_02	44037
Chr_02	44038
Chr_02	44039
Chr_02	44047
Chr_02	44049
Chr_02	44054
Chr_02	44087
Chr_02	44114
Chr_02	44117
Chr_02	44125
Chr_02	44126
Chr_02	44130
Chr_02	44173
Chr_02	44174
Chr_02	44178
Chr_02	44182
Chr_02	44184
Chr_02	44192
Chr_02	44199
Chr_02	44251
Chr_02	44262
Chr_02	44263
Chr_02	44264
Chr_02	44268
Chr_02	44314
Chr_02	44322
Chr_02	44323
Chr_02	44328
Chr_02	44375
Chr_02	44401
Chr_02	44410
Chr_02	44424
Chr_02	44452
Chr_02	44477
Chr_02	44483
Chr_02	44517
Chr_02	44533
Chr_02	44553
Chr_02	44579
Chr_02	44595
Chr_02	44607
Chr_02	44621
Chr_02	44679
Chr_02	44708
Chr_02	44731
Chr_02	44748
Chr_02	44758
Chr_02	44764
Chr_02	44779
Chr_02	44800
Chr_02	44803
Chr_02	44804
Chr_02	44806
Chr_02	44815
Chr_02	44819
Chr_02	44821
Chr_02	44822
Chr_02	44832
Chr_02	44852
Chr_02	44853
Chr_02	44865
Chr_02	44883
Chr_02	44903
Chr_02	44909
Chr_02	44911
Chr_02	44919
Chr_02	44921
Chr_02	44923
Chr_02	44928
Chr_02	44942
Chr_02	44945
Chr_02	44966
Chr_02	44969
Chr_02	44970
Chr_02	44972
Chr_02	44980
Chr_02	44998
Chr_02	45008
Chr_02	45019
Chr_02	45026
Chr_02	45027
Chr_02	45039
Chr_02	45040
Chr_02	45047
Chr_02	45051
Chr_02	45056
Chr_02	45061
Chr_02	45068
Chr_02	45069
Chr_02	45078
Chr_02	45080
Chr_02	45081
Chr_02	45098
Chr_02	45102
Chr_02	45106
Chr_02	45116
Chr_02	45117
Chr_02	45127
Chr_02	45146
Chr_02	45152
Chr_02	45161
Chr_02	45166
Chr_02	45170
Chr_02	45180
Chr_02	45184
Chr_02	45193
Chr_02	45197
Chr_02	45203
Chr_02	45205
Chr_02	45209
Chr_02	45212
Chr_02	45215
Chr_02	45229
Chr_02	45235
Chr_02	45236
Chr_02	45245
Chr_02	45263
Chr_02	45268
Chr_02	45269
Chr_02	45270
Chr_02	45279
Chr_02	45297
Chr_02	45301
Chr_02	45306
Chr_02	45308
Chr_02	45309
Chr_02	45311
Chr_02	45319
Chr_02	45323
Chr_02	45327
Chr_02	45339
Chr_02	45342
Chr_02	45354
Chr_02	45359
Chr_02	45368
Chr_02	45405
Chr_02	45406
Chr_02	45416
Chr_02	45423
Chr_02	45428
Chr_02	45430
Chr_02	45438
Chr_02	45446
Chr_02	45456
Chr_02	45462
Chr_02	45463
Chr_02	45464
Chr_02	45468
Chr_02	45470
Chr_02	45472
Chr_02	45481
Chr_02	45482
Chr_02	45488
Chr_02	45493
Chr_02	45497
Chr_02	45502
Chr_02	45512
Chr_02	45517
Chr_02	45551
Chr_02	45566
Chr_02	45576
Chr_02	45578
Chr_02	45603
Chr_02	45606
Chr_02	45607
Chr_02	45611
Chr_02	45621
Chr_02	45629
Chr_02	45640
Chr_02	45642
Chr_02	45646
Chr_02	45655
Chr_02	45673
Chr_02	45676
Chr_02	45683
Chr_02	45689
Chr_02	45694
Chr_02	45700
Chr_02	45701
Chr_02	45712
Chr_02	45715
Chr_02	45720
Chr_02	45727
Chr_02	45733
Chr_02	45745
Chr_02	45757
Chr_02	45759
Chr_02	45760
Chr_02	45781
Chr_02	45783
Chr_02	45784
Chr_02	45786
Chr_02	45792
Chr_02	45794
Chr_02	45809
Chr_02	45810
Chr_02	45813
Chr_02	45814
Chr_02	45827
Chr_02	45829
Chr_02	45836
Chr_02	45837
Chr_02	45838
Chr_02	45844
Chr_02	45846
Chr_02	45857
Chr_02	45908
Chr_02	45909
Chr_02	45916
Chr_02	45928
Chr_02	45930
Chr_02	45932
Chr_02	45942
Chr_02	45945
Chr_02	45959
Chr_02	45960
Chr_02	45965
Chr_02	45971
Chr_02	45980
Chr_02	45982
Chr_02	45986
Chr_02	45996
Chr_02	45999
Chr_02	46008
Chr_02	46010
Chr_02	46017
Chr_02	46018
Chr_02	46020
Chr_02	46021
Chr_02	46025
Chr_02	46026
Chr_02	46034
Chr_02	46041
Chr_02	46056
Chr_02	46057
Chr_02	46060
Chr_02	46068
Chr_02	46079
Chr_02	46089
Chr_02	46140
Chr_02	46141
Chr_02	46142
Chr_02	46149
Chr_02	46158
Chr_02	46162
Chr_02	46180
Chr_02	46191
Chr_02	46193
Chr_02	46201
Chr_02	46203
Chr_02	46208
Chr_02	46209
Chr_02	46211
Chr_02	46212
Chr_02	46221
Chr_02	46222
Chr_02	46223
Chr_02	46227
Chr_02	46228
Chr_02	46230
Chr_02	46238
Chr_02	46252
Chr_02	46261
Chr_02	46278
Chr_02	46285
Chr_02	46287
Chr_02	46290
Chr_02	46298
Chr_02	46301
Chr_02	46309
Chr_02	46314
Chr_02	46320
Chr_02	46344
Chr_02	46345
Chr_02	46362
Chr_02	46364
Chr_02	46371
Chr_02	46381
Chr_02	46382
Chr_02	46385
Chr_02	46386
Chr_02	46393
Chr_02	46394
Chr_02	46401
Chr_02	46425
Chr_02	46428
Chr_02	46429
Chr_02	46430
Chr_02	46433
Chr_02	46440
Chr_02	46446
Chr_02	46449
Chr_02	46451
Chr_02	46458
Chr_02	46461
Chr_02	46462
Chr_02	46473
Chr_02	46479
Chr_02	46480
Chr_02	46493
Chr_02	46500
Chr_02	46503
Chr_02	46507
Chr_02	46509
Chr_02	46517
Chr_02	46524
Chr_02	46529
Chr_02	46531
Chr_02	46534
Chr_02	46545
Chr_02	46553
Chr_02	46555
Chr_02	46562
Chr_02	46564
Chr_02	46582
Chr_02	46593
Chr_02	46596
Chr_02	46633
Chr_02	46641
Chr_02	46650
Chr_02	46653
Chr_02	46660
Chr_02	46662
Chr_02	46664
Chr_02	46681
Chr_02	46682
Chr_02	46694
Chr_02	46708
Chr_02	46715
Chr_02	46723
Chr_02	46728
Chr_02	46732
Chr_02	46737
Chr_02	46754
Chr_02	46757
Chr_02	46762
Chr_02	46763
Chr_02	46784
Chr_02	46785
Chr_02	46791
Chr_02	46794
Chr_02	46802
Chr_02	46808
Chr_02	46810
Chr_02	46813
Chr_02	46816
Chr_02	46832
Chr_02	46846
Chr_02	46850
Chr_02	46851
Chr_02	46855
Chr_02	46857
Chr_02	46864
Chr_02	46873
Chr_02	46875
Chr_02	46880
Chr_02	46887
Chr_02	46890
Chr_02	46897
Chr_02	46898
Chr_02	46899
Chr_02	46901
Chr_02	46902
Chr_02	46906
Chr_02	46914
Chr_02	46916
Chr_02	46917
Chr_02	46919
Chr_02	46921
Chr_02	46924
Chr_02	46940
Chr_02	46945
Chr_02	46959
Chr_02	46962
Chr_02	46977
Chr_02	46997
Chr_02	47002
Chr_02	47010
Chr_02	47012
Chr_02	47013
Chr_02	47039
Chr_02	47045
Chr_02	47047
Chr_02	47055
Chr_02	47110
Chr_02	47125
Chr_02	47143
Chr_02	47145
Chr_02	47156
Chr_02	47173
Chr_02	47181
Chr_02	47188
Chr_02	47192
Chr_02	47213
Chr_02	47216
Chr_02	47223
Chr_02	47225
Chr_02	47280
Chr_02	47283
Chr_02	47302
Chr_02	47320
Chr_02	47335
Chr_02	47356
Chr_02	47371
Chr_02	47378
Chr_02	47388
Chr_02	47391
Chr_02	47392
Chr_02	47397
Chr_02	47400
Chr_02	47413
Chr_02	47419
Chr_02	47434
Chr_02	47461
Chr_02	47462
Chr_02	47484
Chr_02	47493
Chr_02	47502
Chr_02	47503
Chr_02	47506
Chr_02	47518
Chr_02	47524
Chr_02	47531
Chr_02	47532
Chr_02	47569
Chr_02	47642
Chr_02	47656
Chr_02	47698
Chr_02	47742
Chr_02	47747
Chr_02	47755
Chr_02	47761
Chr_02	47773
Chr_02	47774
Chr_02	47778
Chr_02	47802
Chr_02	47831
Chr_02	47846
Chr_02	47927
Chr_02	47968
Chr_02	47991
Chr_02	47999
Chr_02	48031
Chr_02	48032
Chr_02	48094
Chr_02	48131
Chr_02	48150
Chr_02	48171
Chr_02	48176
Chr_02	48180
Chr_02	48210
Chr_02	48228
Chr_02	48229
Chr_02	48230
Chr_02	48240
Chr_02	48242
Chr_02	48246
Chr_02	48253
Chr_02	48257
Chr_02	48277
Chr_02	48288
Chr_02	48295
Chr_02	48305
Chr_02	48308
Chr_02	48324
