refseq	position
Chr_02	116839
Chr_02	116901
Chr_02	116942
Chr_02	116949
Chr_02	116995
Chr_02	117000
Chr_02	117013
Chr_02	117035
Chr_02	117056
Chr_02	117065
Chr_02	117073
Chr_02	117086
Chr_02	117105
Chr_02	117108
Chr_02	117118
Chr_02	117120
Chr_02	117121
Chr_02	117129
Chr_02	117149
Chr_02	117159
Chr_02	117160
Chr_02	117179
Chr_02	117214
Chr_02	117637
Chr_02	118308
Chr_02	118340
Chr_02	118350
Chr_02	118441
Chr_02	118448
Chr_02	118648
Chr_02	118658
Chr_02	118677
Chr_02	118696
Chr_02	118732
Chr_02	118737
Chr_02	118804
Chr_02	118821
Chr_02	118828
Chr_02	118829
Chr_02	118847
Chr_02	118851
Chr_02	118867
Chr_02	118918
Chr_02	119353
Chr_02	119377
Chr_02	119384
Chr_02	119408
Chr_02	119412
Chr_02	119435
Chr_02	119439
Chr_02	119551
Chr_02	119607
Chr_02	119633
Chr_02	119662
Chr_02	119665
Chr_02	119677
Chr_02	119685
Chr_02	119706
Chr_02	119711
Chr_02	119942
Chr_02	119960
Chr_02	119983
Chr_02	119997
Chr_02	119998
